fecha,activo,modelo,particion,senal,retorno_futuro,precio_cierre
2025-10-24,META,SVM,prueba,0,0.0167345089054364,736.444580078125
2025-10-27,META,SVM,prueba,0,0.0008254451330183,748.872314453125
2025-10-28,META,SVM,prueba,0,0.0003060692231312,749.49072265625
2025-10-29,META,SVM,prueba,0,-0.1203023838514828,749.7201538085938
2025-10-30,META,SVM,prueba,0,-0.027564459107705,664.7410888671875
2025-10-31,META,SVM,prueba,1,-0.0165468921475184,646.6680908203125
2025-11-03,META,SVM,prueba,1,-0.0164269367330225,636.0557861328125
2025-11-04,META,SVM,prueba,1,0.0136631537112607,625.6926879882812
2025-11-05,META,SVM,prueba,0,-0.0271116172940845,634.30029296875
2025-11-06,META,SVM,prueba,1,0.0044654134951295,617.3344116210938
2025-11-07,META,SVM,prueba,1,0.0160358233612694,620.0972290039062
2025-11-10,META,SVM,prueba,1,-0.0074353326865411,630.1211547851562
2025-11-11,META,SVM,prueba,1,-0.029239545769439,625.453369140625
2025-11-12,META,SVM,prueba,1,0.0014439733950654,607.43017578125
2025-11-13,META,SVM,prueba,1,-0.0007053094271526,608.3079223632812
2025-11-14,META,SVM,prueba,1,-0.0122993473314158,607.8790283203125
2025-11-17,META,SVM,prueba,1,-0.0072017015657698,600.4483032226562
2025-11-18,META,SVM,prueba,1,-0.0124075810045649,596.1395874023438
2025-11-19,META,SVM,prueba,1,-0.001983781339359,588.7886352539062
2025-11-20,META,SVM,prueba,1,0.0086192189009695,587.6217651367188
2025-11-21,META,SVM,prueba,1,0.0311463736585584,592.70849609375
2025-11-24,META,SVM,prueba,0,0.0370978655060489,611.459716796875
2025-11-25,META,SVM,prueba,0,-0.0041106657174502,634.569580078125
2025-11-26,META,SVM,prueba,1,0.0223798044510813,631.9664306640625
2025-11-28,META,SVM,prueba,0,-0.0109868273082803,646.2691650390625
2025-12-01,META,SVM,prueba,0,0.0096740678147056,639.2075805664062
2025-12-02,META,SVM,prueba,0,-0.0116577433390143,645.4213256835938
2025-12-03,META,SVM,prueba,0,0.0337123455216169,637.9408569335938
2025-12-04,META,SVM,prueba,0,0.0178138335949196,659.81396484375
2025-12-05,META,SVM,prueba,0,-0.0098790810565819,671.673095703125
2025-12-08,META,SVM,prueba,0,-0.0148669851626161,665.0702514648438
2025-12-09,META,SVM,prueba,1,-0.0104508439999418,655.2557983398438
2025-12-10,META,SVM,prueba,1,0.0039606713157165,648.4434814453125
2025-12-11,META,SVM,prueba,0,-0.0130771294699125,651.016845703125
2025-12-12,META,SVM,prueba,0,0.0058936797766686,642.558837890625
2025-12-15,META,SVM,prueba,0,0.0147781090194163,646.3570556640625
2025-12-16,META,SVM,prueba,0,-0.0117095203231772,655.9799194335938
2025-12-17,META,SVM,prueba,1,0.022756733885575,648.343505859375
2025-12-18,META,SVM,prueba,0,-0.008585132748912,663.266845703125
2025-12-19,META,SVM,prueba,0,0.004135553565664,657.5969848632812
2025-12-22,META,SVM,prueba,0,0.005186771874033,660.3221435546875
2025-12-23,META,SVM,prueba,1,0.0039174740346223,663.7559814453125
2025-12-24,META,SVM,prueba,0,-0.0064019421012225,666.361328125
2025-12-26,META,SVM,prueba,1,-0.0069592673439933,662.1089477539062
2025-12-29,META,SVM,prueba,1,0.0109615744884803,657.5171508789062
2025-12-30,META,SVM,prueba,0,-0.00883846943734,664.7642211914062
2025-12-31,META,SVM,prueba,1,-0.0147732829495421,658.9146118164062
2026-01-02,META,SVM,prueba,1,0.0128019380589777,649.2518310546875
2026-01-05,META,SVM,prueba,0,0.0027739381950674,657.616943359375
2026-01-06,META,SVM,prueba,1,-0.0182238366184957,659.4436645507812
2026-01-07,META,SVM,prueba,1,-0.0040625477501476,647.534912109375
2026-01-08,META,SVM,prueba,1,0.0107766502375099,644.9096069335938
2026-01-09,META,SVM,prueba,1,-0.0171275278127304,651.8971557617188
2026-01-12,META,SVM,prueba,1,-0.0170929455774841,640.8268432617188
2026-01-13,META,SVM,prueba,1,-0.024981077684351,629.96630859375
2026-01-14,META,SVM,prueba,1,0.0085414820397972,614.4240112304688
2026-01-15,META,SVM,prueba,1,-0.0008863310845809,619.694580078125
2026-01-16,META,SVM,prueba,1,-0.0263497336630208,619.1455688476562
2026-01-20,META,SVM,prueba,1,0.0145268602318894,603.0443115234375
2026-01-21,META,SVM,prueba,1,0.0550197829298534,611.8685913085938
2026-01-22,META,SVM,prueba,0,0.017039807335167,646.476806640625
2026-01-23,META,SVM,prueba,0,0.0204344812530879,657.5870361328125
2026-01-26,META,SVM,prueba,1,0.0009068913588675,671.1627197265625
2026-01-27,META,SVM,prueba,1,-0.0063204102221009,671.7716674804688
2026-01-28,META,SVM,prueba,0,0.0989835061502935,667.5391845703125
2026-01-29,META,SVM,prueba,0,-0.0299855631886475,736.995361328125
2026-01-30,META,SVM,prueba,0,-0.0141825113195682,715.2241821289062
2026-02-02,META,SVM,prueba,0,-0.0210434276815745,705.152099609375
2026-02-03,META,SVM,prueba,1,-0.0333831233093255,690.4683227539062
2026-02-04,META,SVM,prueba,1,0.0018219938622909,667.798828125
2026-02-05,META,SVM,prueba,1,-0.0131416069184238,669.0166625976562
2026-02-06,META,SVM,prueba,1,0.0235465728908836,660.2822265625
2026-02-09,META,SVM,prueba,0,-0.0096444786968595,676.0140991210938
2026-02-10,META,SVM,prueba,1,-0.0030310693655162,669.525634765625
2026-02-11,META,SVM,prueba,1,-0.0286405502140273,667.4993286132812
2026-02-12,META,SVM,prueba,1,-0.015571327214771,648.6529541015625
2026-02-13,META,SVM,prueba,1,-0.0007505209541119,638.6307983398438
2026-02-17,META,SVM,prueba,1,0.0061285818847739,638.1516723632812
2026-02-18,META,SVM,prueba,1,0.0024224061806033,642.0746459960938
2026-02-19,META,SVM,prueba,1,0.0167332340866387,643.6318969726562
2026-02-20,META,SVM,prueba,0,-0.0284802832684265,654.4925537109375
2026-02-23,META,SVM,prueba,1,0.0032117465522636,636.1153564453125
2026-02-24,META,SVM,prueba,1,0.0222593151388289,638.1616821289062
2026-02-25,META,SVM,prueba,1,0.005066097189523,652.5260009765625
2026-02-26,META,SVM,prueba,1,-0.0135308861537661,655.8401489257812
2026-02-27,META,SVM,prueba,1,0.0082659100754981,647.0258178710938
2026-03-02,META,SVM,prueba,0,0.0023230854579415,652.396240234375
2026-03-03,META,SVM,prueba,0,0.0191264833354653,653.91357421875
2026-03-04,META,SVM,prueba,0,-0.0107807502184162,666.541015625
2026-03-05,META,SVM,prueba,1,-0.0240699231752562,659.393798828125
2026-03-06,META,SVM,prueba,1,0.0039156834447055,643.7117309570312
2026-03-09,META,SVM,prueba,0,0.0102655554713665,646.2372436523438
2026-03-10,META,SVM,prueba,0,0.0012070636730406,652.9053955078125
2026-03-11,META,SVM,prueba,1,-0.0258010478585787,653.6939697265625
2026-03-12,META,SVM,prueba,1,-0.0390980072354868,637.043701171875
2026-03-13,META,SVM,prueba,1,0.0229973663343321,612.6171875
2026-03-16,META,SVM,prueba,1,-0.0076633932744365,626.8690185546875
2026-03-17,META,SVM,prueba,1,-0.0112732331482847,622.0834350585938
2026-03-18,META,SVM,prueba,1,-0.0146929040577459,615.1099243164062
2026-03-19,META,SVM,prueba,1,-0.0217277174000032,606.1382446289062
2026-03-20,META,SVM,prueba,1,0.017366783922547,593.1102905273438
2026-03-23,META,SVM,prueba,1,-0.0186140730481942,603.5006713867188
2026-03-24,META,SVM,prueba,1,0.0033170736732061,592.3709716796875
2026-03-25,META,SVM,prueba,1,-0.082941098958771,594.3391723632812
2026-03-26,META,SVM,prueba,1,-0.0406667872620527,547.032958984375
2026-03-27,META,SVM,prueba,1,0.0200742614096403,525.233154296875
2026-03-30,META,SVM,prueba,1,0.064523301622656,535.8833618164062
2026-03-31,META,SVM,prueba,1,0.0123334303317499,571.6002197265625
2026-04-01,META,SVM,prueba,1,-0.0082691326229561,578.6936645507812
2026-04-02,META,SVM,prueba,1,-0.0025098367236974,573.9281005859375
2026-04-06,META,SVM,prueba,1,0.0035362963950763,572.4894409179688
2026-04-07,META,SVM,prueba,1,0.0629613149210591,574.5175170898438
2026-04-08,META,SVM,prueba,0,0.0257427496900437,611.8529052734375
2026-04-09,META,SVM,prueba,0,0.0023364652025162,627.8081665039062
2026-04-10,META,SVM,prueba,0,0.0073871463646694,629.2767333984375
2026-04-13,META,SVM,prueba,0,0.0431207577210893,633.9425048828125
2026-04-14,META,SVM,prueba,0,0.0136278046720316,661.8765258789062
2026-04-15,META,SVM,prueba,0,0.0078459853572443,670.9581909179688
2026-04-16,META,SVM,prueba,0,0.0171087136268152,676.2432250976562
2026-04-17,META,SVM,prueba,0,-0.025952924777178,687.9124145507812
2026-04-20,META,SVM,prueba,0,-0.0030900877519639,670.2887573242188
2026-04-21,META,SVM,prueba,0,0.0087528563807468,668.220703125
2026-04-22,META,SVM,prueba,0,-0.0233466025736552,674.09521484375
2026-04-23,META,SVM,prueba,1,0.0238060069212368,658.5396728515625
2026-04-24,META,SVM,prueba,0,0.0053041812051675,674.4049682617188
2026-04-27,META,SVM,prueba,0,-0.0107856022177711,677.9916381835938
2026-04-28,META,SVM,prueba,1,-0.0033123169306481,670.7183837890625
2026-04-29,META,SVM,prueba,1,-0.0893782314181943,668.5004272460938
2026-04-30,META,SVM,prueba,0,-0.0051774884154035,611.3433837890625
2026-05-01,META,SVM,prueba,1,0.0027231624093396,608.1863403320312
2026-05-04,META,SVM,prueba,1,-0.0089685103908044,609.8447875976562
2026-05-05,META,SVM,prueba,1,0.0130068052665464,604.3998413085938
2026-05-06,META,SVM,prueba,1,0.0063918272462505,612.3125
2026-05-07,META,SVM,prueba,1,-0.0117088002905844,616.2388305664062
2026-05-08,META,SVM,prueba,1,-0.0178243388222775,609.0654907226562
2026-05-11,META,SVM,prueba,1,0.006889353612012,598.3054809570312
2026-05-12,META,SVM,prueba,1,0.0223519573988036,602.441650390625
2026-05-13,META,SVM,prueba,1,0.0029148508659103,616.0590209960938
2026-05-14,META,SVM,prueba,1,-0.006814549356716,617.8573608398438
2026-05-15,META,SVM,prueba,1,-0.0049288654188271,613.6612548828125
2026-05-18,META,SVM,prueba,1,-0.0141703847793845,610.64404296875
2026-05-19,META,SVM,prueba,1,0.0040574426227164,602.052001953125
2026-05-20,META,SVM,prueba,1,0.0038269293201572,604.499755859375
2026-05-21,META,SVM,prueba,1,0.0047305485279847,606.8175659179688
2026-05-22,META,SVM,prueba,1,0.0034025714037103,609.6949462890625
2026-05-26,META,SVM,prueba,1,0.036746721454421,611.7730102539062
2026-05-27,META,SVM,prueba,0,4.712123853181468e-05,634.6718139648438
2026-05-28,META,SVM,prueba,0,-0.0043855236733739,634.7017211914062
2026-05-29,META,SVM,prueba,1,-0.051983422142678,631.92431640625
2026-06-01,META,SVM,prueba,0,-0.0047408004140199,599.9139404296875
2026-06-02,META,SVM,prueba,1,0.0415426014537101,597.0765991210938
2026-06-03,META,SVM,prueba,0,0.0073408103808503,622.4031372070312
2026-06-04,META,SVM,prueba,0,-0.0566607765419756,626.9888916015625
2026-06-05,META,SVM,prueba,0,-0.0129161287354481,592.450927734375
2026-06-08,META,SVM,prueba,1,-0.0013675383254841,584.8479614257812
2026-06-09,META,SVM,prueba,1,-0.0235565888006028,584.0487060546875
2026-06-10,META,SVM,prueba,1,-0.0044760604396863,570.4512939453125
2026-06-11,META,SVM,prueba,1,-0.0025541662834482,567.9036254882812
2026-06-12,META,SVM,prueba,1,0.0466059175674777,566.4549560546875
2026-06-15,META,SVM,prueba,0,0.0112761484158242,593.47998046875
2026-06-16,META,SVM,prueba,1,-0.0558978918953628,600.2100219726562
2026-06-17,META,SVM,prueba,1,0.0168416868855863,567.5800170898438
2026-06-18,META,SVM,prueba,1,-0.0234352101995027,577.219970703125
2026-06-22,META,SVM,prueba,1,-0.0029305351940348,563.8499755859375
2026-06-23,META,SVM,prueba,1,-0.008090321243322,562.2000122070312
2026-06-24,META,SVM,prueba,1,-0.0268974873472963,557.6699829101562
2026-06-25,META,SVM,prueba,1,0.013502848811789,542.8699951171875
2026-06-26,META,SVM,prueba,1,0.0221961322541214,550.25
2026-06-29,META,SVM,prueba,0,0.0012257015449456,562.5999755859375
2026-06-30,META,SVM,prueba,1,0.0844235082119579,563.2899780273438
2026-07-01,META,SVM,prueba,0,-0.0502023754823007,612.9099731445312
2026-07-02,META,SVM,prueba,1,0.0293971482428496,582.9000244140625
2026-07-06,META,SVM,prueba,0,0.0251521053920136,600.2899780273438
2026-07-07,META,SVM,prueba,0,-0.0204487667626342,615.5800170898438
2026-07-08,META,SVM,prueba,1,0.0459500659266765,603.1199951171875
2026-07-09,META,SVM,prueba,0,0.0580317053163225,631.47998046875
2026-07-10,META,SVM,prueba,0,-0.0188249996769276,669.2100219726562
2026-07-13,META,SVM,prueba,0,0.0065413737798066,656.72998046875
2026-07-14,META,SVM,prueba,0,0.0302030927569131,661.0399780273438
2026-07-15,META,SVM,prueba,0,-0.0249223729973442,681.3099975585938
2026-07-16,META,SVM,prueba,0,-0.028280040257188,664.5399780273438
2026-07-17,META,SVM,prueba,0,-0.0002477577792032,646.010009765625
2026-07-20,META,SVM,prueba,0,-0.0031635931504732,645.8499755859375
2026-07-21,META,SVM,prueba,0,-0.026186038715672,643.8099975585938
2026-07-22,META,SVM,prueba,1,-0.034172660333781,627.1699829101562
2026-07-23,META,SVM,prueba,1,-0.018164262272286,606.0999755859375
2026-07-24,META,SVM,prueba,1,-0.0022202544348985,595.1900024414062
2026-07-27,META,SVM,prueba,1,-0.0007749174718241,593.8699951171875
2026-07-28,META,SVM,prueba,1,-0.0132315005075941,593.4099731445312
2026-07-29,META,SVM,prueba,1,-0.0828827316517488,585.6099853515625
2026-07-30,META,SVM,prueba,0,0.0322732151548196,539.030029296875
2026-07-31,META,SVM,prueba,1,0.0584847198100671,556.7100219726562
2026-08-03,META,SVM,prueba,0,-0.0039043112749315,590.239990234375
2026-08-04,META,SVM,prueba,1,0.0027176284899882,587.9400024414062
2023-03-09,META,MLP,validacion,0,-0.0120711248737438,180.10836791992188
2023-03-10,META,MLP,validacion,0,0.0077134724855036,177.94732666015625
2023-03-13,META,MLP,validacion,0,0.0700169103732305,179.32522583007812
2023-03-14,META,MLP,validacion,0,0.0190424138986677,192.33102416992188
2023-03-15,META,MLP,validacion,1,0.0356646777339779,196.028564453125
2023-03-16,META,MLP,validacion,1,-0.0465453896466289,203.14602661132812
2023-03-17,META,MLP,validacion,0,0.011184084731139,193.90719604492188
2023-03-20,META,MLP,validacion,1,0.0217524940174593,196.08804321289065
2023-03-21,META,MLP,validacion,1,-0.0116926304171258,200.40017700195312
2023-03-22,META,MLP,validacion,1,0.0221247039035215,198.07061767578125
2023-03-23,META,MLP,validacion,1,0.0084331609186579,202.501708984375
2023-03-24,META,MLP,validacion,0,-0.0155071717831927,204.21665954589844
2023-03-27,META,MLP,validacion,0,-0.0107059303959353,201.0742645263672
2023-03-28,META,MLP,validacion,0,0.0230042486043704,198.9330596923828
2023-03-29,META,MLP,validacion,0,0.0120526309068361,203.5624084472656
2023-03-30,META,MLP,validacion,0,0.0195347688800579,206.0307159423828
2023-03-31,META,MLP,validacion,0,0.0053175330287277,210.0950469970703
2023-04-03,META,MLP,validacion,0,0.0077140976815065,211.2152099609375
2023-04-04,META,MLP,validacion,0,-0.0152045510525951,212.8508453369141
2023-04-05,META,MLP,validacion,1,0.0216109326179053,209.63902282714844
2023-04-06,META,MLP,validacion,0,-0.0062667436616505,214.2188262939453
2023-04-10,META,MLP,validacion,0,-0.0041998018074825,212.8805694580078
2023-04-11,META,MLP,validacion,0,0.0007013368535823,211.98838806152344
2023-04-12,META,MLP,validacion,0,0.0292411794325176,212.1371154785156
2023-04-13,META,MLP,validacion,0,0.0051601340054802,218.4318389892578
2023-04-14,META,MLP,validacion,0,-0.0119450972762475,219.5618896484375
2023-04-17,META,MLP,validacion,0,-0.0044419403441418,216.95480346679688
2023-04-18,META,MLP,validacion,1,-0.0101017629879452,215.9932403564453
2023-04-19,META,MLP,validacion,0,-0.0122677834609291,213.8223114013672
2023-04-20,META,MLP,validacion,1,-0.0008453095654437,211.2152099609375
2023-04-21,META,MLP,validacion,1,-0.0004697244257689,211.0367431640625
2023-04-24,META,MLP,validacion,1,-0.0249334726012184,210.93763732910156
2023-04-25,META,MLP,validacion,1,0.008874010762082,205.7432556152344
2023-04-26,META,MLP,validacion,1,0.1303745511748899,207.5771484375
2023-04-27,META,MLP,validacion,0,0.0073504994737906,236.4833068847656
2023-04-28,META,MLP,validacion,0,0.0118306469698719,238.2279815673828
2023-05-01,META,MLP,validacion,0,-0.0163347357458616,241.0631103515625
2023-05-02,META,MLP,validacion,0,-0.0092805971562892,237.1573944091797
2023-05-03,META,MLP,validacion,0,-0.0149189296564872,234.96661376953125
2023-05-04,META,MLP,validacion,0,-0.0031739599865518,231.4871826171875
2023-05-05,META,MLP,validacion,0,0.0021027731903715,230.7536163330078
2023-05-08,META,MLP,validacion,0,0.0004285596542642,231.2393493652344
2023-05-09,META,MLP,validacion,0,-0.0012433689616591,231.3384704589844
2023-05-10,META,MLP,validacion,0,0.0115598029434494,231.0510101318359
2023-05-11,META,MLP,validacion,0,-0.0084327133695867,233.73741149902344
2023-05-12,META,MLP,validacion,1,0.0213687359548476,231.774658203125
2023-05-15,META,MLP,validacion,0,-0.0001674361774326,236.7806854248047
2023-05-16,META,MLP,validacion,1,0.0152503175866966,236.7410430908203
2023-05-17,META,MLP,validacion,0,0.0178204185873932,240.37908935546875
2023-05-18,META,MLP,validacion,0,-0.0049137991645251,244.70114135742188
2023-05-19,META,MLP,validacion,1,0.010851153668043,243.50167846679688
2023-05-22,META,MLP,validacion,1,-0.0063830557671861,246.15834045410156
2023-05-23,META,MLP,validacion,1,0.0099608385941423,244.59210205078125
2023-05-24,META,MLP,validacion,1,0.0138674677311921,247.0406188964844
2023-05-25,META,MLP,validacion,0,0.0363339311216224,250.4903106689453
2023-05-26,META,MLP,validacion,0,0.0018297862985894,259.75897216796875
2023-05-30,META,MLP,validacion,0,0.0083453887096234,260.2347106933594
2023-05-31,META,MLP,validacion,0,0.0293694393604294,262.4155578613281
2023-06-01,META,MLP,validacion,0,0.0,270.2368469238281
2023-06-02,META,MLP,validacion,0,-0.0044850806186279,270.2368469238281
2023-06-05,META,MLP,validacion,0,-0.0009955615939023,269.02752685546875
2023-06-06,META,MLP,validacion,0,-0.0281285790029963,268.75982666015625
2023-06-07,META,MLP,validacion,0,0.0037108493087674,261.3053283691406
2023-06-08,META,MLP,validacion,0,0.0013976265417625,262.27679443359375
2023-06-09,META,MLP,validacion,0,0.0227620851156649,262.64361572265625
2023-06-12,META,MLP,validacion,0,0.0009955914402306,268.69049072265625
2023-06-13,META,MLP,validacion,0,0.0074539783832512,268.9581298828125
2023-06-14,META,MLP,validacion,0,0.0305510599386046,270.9704284667969
2023-06-15,META,MLP,validacion,0,-0.0029494178696812,279.3766174316406
2023-06-16,META,MLP,validacion,0,0.011780806691199,278.5538330078125
2023-06-20,META,MLP,validacion,0,-0.0095057025067284,281.8548278808594
2023-06-21,META,MLP,validacion,0,0.0114384751359508,279.18829345703125
2023-06-22,META,MLP,validacion,0,0.0134239986804362,282.4001159667969
2023-06-23,META,MLP,validacion,0,-0.0361817643690862,286.21661376953125
2023-06-26,META,MLP,validacion,1,0.0303460815054923,276.0458984375
2023-06-27,META,MLP,validacion,0,-0.0061502482744374,284.55120849609375
2023-06-28,META,MLP,validacion,0,-0.0132671772710149,282.8065185546875
2023-06-29,META,MLP,validacion,0,0.0191736208829419,279.0792541503906
2023-06-30,META,MLP,validacion,1,-0.0033508482448091,284.4818420410156
2023-07-03,META,MLP,validacion,0,0.0287757423855492,283.5301818847656
2023-07-05,META,MLP,validacion,0,-0.0081182457294565,291.8074951171875
2023-07-06,META,MLP,validacion,1,-0.0050124167866347,289.4481201171875
2023-07-07,META,MLP,validacion,0,0.0122128551698481,288.00091552734375
2023-07-10,META,MLP,validacion,0,0.0141464550864324,291.539794921875
2023-07-11,META,MLP,validacion,0,0.0363746880131035,295.693359375
2023-07-12,META,MLP,validacion,0,0.0130712634335628,306.6471252441406
2023-07-13,META,MLP,validacion,0,-0.0145915941495308,310.68170166015625
2023-07-14,META,MLP,validacion,0,0.0056497426496617,306.1812744140625
